school,srs,sos,tm_pts,opp_pts,mp,fga,fg_pct,tpa,tp_pct,fta,ft_pct,orb,trb,ast,stl,blk,to,pf,opp_mp,opp_fga,opp_fg_pct,opp_tpa,opp_tp_pct,opp_fta,opp_ft_pct,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_to,opp_pf,pace,ortg,ftr,tpar,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,to_pct,orb_pct,ft_fga,opp_pace,opp_ortg,opp_ftr,opp_tpar,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_to_pct,opp_orb_pct,opp_ft_fga,year,rec,arec
East Tennessee State,-4.8,-4.01,73.36666666666666,71.33333333333333,40.333333333333336,57.06666666666667,0.42200000000000004,25.466666666666665,0.366,22.033333333333335,0.722,11.033333333333333,35.06666666666667,12.733333333333333,7.833333333333333,2.7666666666666666,12.7,20.366666666666667,40.333333333333336,54.9,0.423,24.333333333333332,0.349,23.233333333333334,0.7040000000000001,11.266666666666667,36.06666666666667,14.5,7.033333333333333,4.2,14.8,18.466666666666665,68.8,105.8,0.386,0.446,0.5429999999999999,49.3,52.9,11.3,9.1,0.504,15.8,30.8,0.27899999999999997,68.8,102.9,0.423,0.44299999999999995,0.541,50.7,62.4,10.1,13.3,0.501,18.3,31.9,0.298,2015,0.5333333333333333,0.4
Eastern Illinois,-5.52,-2.42,63.54545454545455,64.72727272727273,40.303030303030305,51.39393939393939,0.44,19.484848484848484,0.375,16.90909090909091,0.652,7.7272727272727275,30.393939393939394,13.181818181818182,5.636363636363637,4.2727272727272725,12.0,16.21212121212121,40.303030303030305,55.09090909090909,0.41600000000000004,19.454545454545453,0.341,17.12121212121212,0.713,11.727272727272727,35.84848484848485,11.787878787878787,6.454545454545454,2.8484848484848486,12.090909090909092,17.03030303030303,63.2,99.9,0.32899999999999996,0.379,0.535,45.9,58.3,8.9,12.0,0.511,16.8,24.3,0.215,63.2,101.7,0.311,0.353,0.512,54.1,51.4,10.1,8.9,0.47700000000000004,16.1,34.1,0.222,2015,0.5454545454545454,0.4666666666666667
Eastern Kentucky,-0.03,-4.16,71.9090909090909,63.63636363636363,40.303030303030305,53.42424242424242,0.46399999999999997,25.363636363636363,0.35700000000000004,17.03030303030303,0.779,6.818181818181818,26.545454545454547,15.0,9.727272727272727,2.9696969696969697,11.333333333333334,16.848484848484848,40.303030303030305,49.484848484848484,0.44799999999999995,20.0,0.389,17.060606060606062,0.6729999999999999,10.121212121212121,33.333333333333336,14.909090909090908,6.03030303030303,2.727272727272727,18.545454545454547,17.151515151515152,65.5,108.9,0.319,0.475,0.584,44.3,60.5,14.7,10.1,0.5489999999999999,15.6,22.7,0.248,65.5,96.4,0.345,0.40399999999999997,0.5529999999999999,55.7,67.2,9.1,9.7,0.527,24.4,33.9,0.23199999999999998,2015,0.6363636363636364,0.5333333333333333
Eastern Michigan,1.96,-0.14,69.4,63.714285714285715,40.42857142857143,56.08571428571429,0.41100000000000003,21.2,0.31,23.34285714285714,0.718,11.514285714285714,36.31428571428572,10.6,8.714285714285714,4.485714285714286,11.742857142857142,18.82857142857143,40.42857142857143,54.6,0.386,21.428571428571427,0.321,21.457142857142856,0.6859999999999999,12.342857142857143,37.2,13.428571428571429,5.371428571428571,3.3142857142857145,15.057142857142857,19.571428571428573,66.7,102.9,0.41600000000000004,0.37799999999999995,0.517,49.4,46.0,12.9,13.5,0.469,14.9,31.7,0.299,66.7,94.5,0.39299999999999996,0.392,0.49200000000000005,50.6,63.8,8.0,9.5,0.449,18.9,33.2,0.26899999999999996,2015,0.6,0.2857142857142857
Eastern Washington,0.79,-3.84,80.57142857142857,73.94285714285714,40.285714285714285,58.42857142857143,0.478,24.571428571428573,0.4,20.542857142857144,0.726,10.028571428571428,33.8,12.971428571428572,6.257142857142857,4.771428571428571,10.742857142857142,17.82857142857143,40.285714285714285,57.17142857142857,0.45,20.571428571428573,0.38799999999999996,20.228571428571428,0.716,10.371428571428572,33.857142857142854,14.771428571428572,5.485714285714286,3.8,12.314285714285715,18.885714285714286,68.3,117.1,0.35200000000000004,0.42100000000000004,0.591,50.0,46.5,9.1,13.0,0.562,13.6,29.9,0.255,68.3,107.5,0.354,0.36,0.5539999999999999,50.0,57.4,8.0,11.2,0.52,15.6,30.4,0.253,2015,0.7647058823529411,0.6875
Elon,-5.91,-2.69,70.57575757575758,70.57575757575758,40.45454545454545,57.75757575757576,0.423,20.727272727272727,0.35100000000000003,21.060606060606062,0.6829999999999999,10.757575757575758,34.878787878787875,11.93939393939394,6.454545454545454,1.3636363636363635,13.333333333333334,20.939393939393938,40.45454545454545,54.72727272727273,0.444,18.666666666666668,0.33799999999999997,23.545454545454547,0.6679999999999999,10.575757575757576,37.121212121212125,11.787878787878787,6.333333333333333,3.5454545454545454,14.787878787878787,19.96969696969697,69.5,100.5,0.365,0.359,0.521,48.4,48.8,9.2,3.8,0.486,16.4,28.8,0.249,69.5,100.5,0.43,0.341,0.535,51.6,48.6,9.0,9.6,0.501,18.3,30.5,0.287,2015,0.45454545454545453,0.3333333333333333
Evansville,3.36,-0.07,70.88888888888889,65.58333333333333,40.416666666666664,51.5,0.485,11.972222222222221,0.355,22.305555555555557,0.748,7.888888888888889,32.44444444444444,15.944444444444445,5.833333333333333,3.5833333333333335,12.63888888888889,17.194444444444443,40.416666666666664,54.75,0.429,18.694444444444443,0.354,16.805555555555557,0.7120000000000001,9.583333333333334,31.416666666666668,12.11111111111111,6.388888888888889,3.861111111111111,13.61111111111111,19.52777777777778,66.1,106.1,0.433,0.23199999999999998,0.5710000000000001,50.8,63.8,8.7,9.9,0.526,16.9,26.5,0.324,66.1,98.2,0.307,0.341,0.523,49.2,51.5,9.6,9.8,0.49,17.8,28.1,0.21899999999999997,2015,0.6666666666666666,0.6153846153846154
Fairfield,-8.63,-2.31,59.516129032258064,65.83870967741936,40.806451612903224,50.903225806451616,0.389,19.806451612903224,0.322,18.870967741935484,0.716,9.225806451612904,31.580645161290324,10.451612903225806,4.967741935483871,3.5161290322580645,12.774193548387096,19.096774193548388,40.806451612903224,52.54838709677419,0.43799999999999994,13.903225806451612,0.34299999999999997,22.419354838709676,0.672,11.483870967741936,36.064516129032256,12.290322580645162,6.580645161290323,2.4516129032258065,11.612903225806452,17.741935483870968,62.1,93.9,0.371,0.389,0.49700000000000005,46.7,52.8,7.8,9.1,0.452,17.6,27.3,0.266,62.1,103.9,0.42700000000000005,0.265,0.521,53.3,53.4,10.4,7.9,0.483,15.5,33.9,0.287,2015,0.22580645161290322,0.15384615384615385
Fairleigh Dickinson,-12.22,-4.54,67.44827586206897,73.44827586206897,40.51724137931034,57.172413793103445,0.41100000000000003,21.655172413793103,0.331,19.20689655172414,0.693,10.344827586206897,29.96551724137931,11.206896551724139,8.689655172413794,3.2413793103448274,12.827586206896552,22.344827586206897,40.51724137931034,52.827586206896555,0.46,18.24137931034483,0.348,26.724137931034484,0.6920000000000001,13.0,39.48275862068966,13.482758620689655,6.551724137931035,4.0,15.931034482758621,17.620689655172413,67.7,98.3,0.336,0.379,0.509,43.1,47.7,12.7,9.4,0.473,16.2,28.1,0.233,67.7,107.0,0.506,0.345,0.56,56.9,55.5,9.5,11.3,0.52,19.6,39.9,0.35,2015,0.27586206896551724,0.25
Florida A&M,-26.04,-8.52,55.41379310344828,72.93103448275862,40.0,51.724137931034484,0.373,14.517241379310345,0.28300000000000003,19.551724137931036,0.649,9.689655172413794,31.517241379310345,8.310344827586206,4.931034482758621,2.1379310344827585,14.310344827586206,17.862068965517242,40.0,56.310344827586206,0.469,21.20689655172414,0.35100000000000003,19.655172413793103,0.644,12.0,38.41379310344828,15.655172413793103,7.103448275862069,3.6551724137931036,12.137931034482758,17.896551724137932,65.7,84.3,0.37799999999999995,0.281,0.45399999999999996,45.1,43.0,7.5,6.1,0.413,19.0,26.8,0.245,65.7,111.0,0.349,0.377,0.555,54.9,59.3,10.8,9.8,0.535,15.6,35.5,0.225,2015,0.06896551724137931,0.0
Florida Atlantic,-7.8,-2.06,62.58620689655172,66.6896551724138,40.172413793103445,53.86206896551724,0.41700000000000004,21.03448275862069,0.348,15.413793103448276,0.6729999999999999,9.137931034482758,31.17241379310345,10.241379310344827,4.344827586206897,3.413793103448276,12.655172413793103,18.0,40.172413793103445,54.03448275862069,0.45799999999999996,11.758620689655173,0.287,19.79310344827586,0.6970000000000001,10.275862068965518,35.13793103448276,10.10344827586207,6.517241379310345,3.7241379310344827,11.068965517241379,16.17241379310345,64.2,97.1,0.28600000000000003,0.391,0.511,47.0,45.6,6.7,8.1,0.485,17.1,26.9,0.193,64.2,103.5,0.366,0.218,0.526,53.0,40.8,10.1,11.3,0.489,14.9,31.8,0.255,2015,0.3103448275862069,0.13333333333333333
Florida Gulf Coast,-1.81,-4.98,67.39393939393939,63.18181818181818,40.15151515151515,57.06060606060606,0.43200000000000005,17.727272727272727,0.337,18.272727272727273,0.662,12.242424242424242,38.09090909090909,14.151515151515152,5.606060606060606,3.8484848484848486,11.696969696969697,16.939393939393938,40.15151515151515,56.666666666666664,0.395,20.242424242424242,0.28600000000000003,18.696969696969695,0.674,11.666666666666666,35.09090909090909,9.848484848484848,5.7272727272727275,2.6363636363636362,11.151515151515152,16.90909090909091,64.9,103.5,0.32,0.311,0.513,52.0,57.4,8.6,10.6,0.485,15.1,34.3,0.212,64.9,97.0,0.33,0.35700000000000004,0.48200000000000004,48.0,44.0,8.8,6.7,0.446,14.5,31.1,0.222,2015,0.6666666666666666,0.5
Florida International,-7.78,-3.23,62.42424242424242,65.24242424242425,40.45454545454545,51.333333333333336,0.442,14.757575757575758,0.31,19.606060606060606,0.635,9.484848484848484,34.21212121212121,11.333333333333334,6.787878787878788,4.545454545454546,14.93939393939394,18.575757575757574,40.45454545454545,55.03030303030303,0.409,20.757575757575758,0.32799999999999996,20.666666666666668,0.648,11.454545454545455,34.666666666666664,12.969696969696969,7.909090909090909,3.606060606060606,12.909090909090908,17.03030303030303,65.5,94.3,0.382,0.287,0.515,49.7,49.9,10.3,13.3,0.48700000000000004,19.8,29.0,0.243,65.5,98.5,0.376,0.377,0.503,50.3,57.6,11.9,9.9,0.47100000000000003,16.6,31.7,0.243,2015,0.48484848484848486,0.375
Florida State,6.69,7.02,66.63636363636364,66.96969696969697,40.303030303030305,50.57575757575758,0.457,14.242424242424242,0.313,23.727272727272727,0.669,9.93939393939394,33.60606060606061,11.515151515151516,5.484848484848484,4.757575757575758,14.484848484848484,18.545454545454547,40.303030303030305,55.303030303030305,0.42,17.96969696969697,0.325,20.96969696969697,0.701,11.090909090909092,32.39393939393939,11.969696969696969,6.212121212121212,2.5757575757575757,11.909090909090908,20.303030303030305,65.7,100.6,0.469,0.282,0.539,50.9,49.8,8.3,12.7,0.501,19.0,31.8,0.314,65.7,101.1,0.379,0.325,0.513,49.1,51.6,9.4,7.1,0.473,15.4,31.9,0.266,2015,0.5151515151515151,0.3
Florida,13.27,9.67,63.666666666666664,60.06060606060606,40.303030303030305,53.42424242424242,0.434,20.424242424242426,0.32299999999999995,16.757575757575758,0.635,10.545454545454545,33.18181818181818,13.06060606060606,6.909090909090909,3.5757575757575757,12.393939393939394,16.90909090909091,40.303030303030305,49.93939393939394,0.408,15.727272727272727,0.32799999999999996,18.87878787878788,0.745,9.303030303030303,32.06060606060606,10.545454545454545,5.515151515151516,3.9393939393939394,13.696969696969697,15.787878787878787,62.8,100.6,0.314,0.382,0.519,50.9,56.3,10.9,10.5,0.496,16.8,31.7,0.19899999999999998,62.8,94.9,0.37799999999999995,0.315,0.51,49.1,51.7,8.7,11.9,0.46,18.9,29.1,0.282,2015,0.48484848484848486,0.18181818181818182
Fordham,-2.15,2.72,65.0,69.16129032258064,40.16129032258065,55.25806451612903,0.415,19.774193548387096,0.305,18.032258064516128,0.726,12.03225806451613,36.03225806451613,12.580645161290322,6.741935483870968,3.838709677419355,14.580645161290322,18.774193548387096,40.16129032258065,53.645161290322584,0.441,19.806451612903224,0.34700000000000003,22.193548387096776,0.6729999999999999,9.903225806451612,33.03225806451613,12.548387096774194,7.354838709677419,3.225806451612903,12.516129032258064,16.70967741935484,66.3,97.6,0.326,0.358,0.509,52.2,54.9,10.1,11.3,0.47,18.6,34.2,0.237,66.3,103.9,0.414,0.369,0.539,47.8,53.0,11.0,9.1,0.505,16.3,29.2,0.278,2015,0.3225806451612903,0.08333333333333333
Fresno State,-2.23,1.3,65.1875,66.34375,40.46875,52.875,0.428,17.46875,0.32,20.6875,0.69,8.9375,31.5625,10.5,7.8125,3.5625,11.1875,20.125,40.46875,51.875,0.433,17.75,0.34700000000000003,22.09375,0.693,10.5,34.71875,12.21875,5.5,3.09375,13.375,17.75,64.3,100.1,0.391,0.33,0.52,47.6,46.3,12.0,10.4,0.48100000000000004,15.1,27.0,0.27,64.3,101.9,0.426,0.342,0.532,52.4,54.5,8.4,8.7,0.49200000000000005,17.7,31.7,0.295,2015,0.46875,0.2857142857142857
Furman,-10.55,-3.46,63.57575757575758,68.03030303030303,40.303030303030305,49.57575757575758,0.428,19.939393939393938,0.32799999999999996,21.727272727272727,0.669,9.575757575757576,32.36363636363637,10.363636363636363,5.545454545454546,2.8484848484848486,13.272727272727273,17.636363636363637,40.303030303030305,54.06060606060606,0.449,19.151515151515152,0.354,19.21212121212121,0.6609999999999999,10.454545454545455,33.121212121212125,13.575757575757576,6.96969696969697,3.727272727272727,10.909090909090908,18.484848484848484,63.1,100.0,0.43799999999999994,0.402,0.531,49.4,48.8,8.7,8.2,0.494,18.1,29.7,0.293,63.1,107.0,0.355,0.354,0.5379999999999999,50.6,55.9,11.0,12.6,0.512,14.7,31.4,0.235,2015,0.3333333333333333,0.06666666666666667
Gardner-Webb,-5.24,-3.11,74.82857142857142,74.14285714285714,40.57142857142857,57.94285714285714,0.44799999999999995,23.514285714285716,0.35,21.914285714285715,0.669,11.057142857142857,35.02857142857143,16.142857142857142,6.6571428571428575,2.3714285714285714,12.285714285714286,16.257142857142856,40.57142857142857,59.48571428571429,0.47,17.82857142857143,0.369,17.085714285714285,0.684,10.714285714285714,35.114285714285714,13.6,6.571428571428571,3.4857142857142858,12.342857142857143,17.514285714285716,68.4,107.8,0.37799999999999995,0.406,0.547,49.9,62.2,9.6,5.7,0.519,15.2,31.2,0.253,68.4,106.8,0.287,0.3,0.5479999999999999,50.1,48.7,9.5,10.1,0.525,15.4,30.9,0.196,2015,0.5714285714285714,0.3125
George Mason,-1.43,4.6,64.38709677419355,69.25806451612904,40.483870967741936,53.645161290322584,0.426,13.096774193548388,0.32,21.806451612903224,0.6659999999999999,12.612903225806452,35.903225806451616,10.161290322580646,6.032258064516129,3.870967741935484,14.35483870967742,20.580645161290324,40.483870967741936,53.096774193548384,0.433,18.93548387096774,0.34600000000000003,23.451612903225808,0.715,10.451612903225806,32.83870967741935,12.35483870967742,6.774193548387097,3.774193548387097,12.225806451612904,19.35483870967742,65.1,97.7,0.406,0.244,0.503,52.2,44.5,9.2,11.3,0.465,18.3,36.0,0.271,65.1,105.1,0.442,0.35700000000000004,0.539,47.8,53.8,10.3,9.3,0.494,16.0,31.0,0.316,2015,0.2903225806451613,0.18181818181818182
George Washington,8.07,2.79,67.25714285714285,61.97142857142857,40.42857142857143,53.91428571428571,0.43799999999999994,15.571428571428571,0.35200000000000004,21.542857142857144,0.674,12.057142857142857,36.51428571428571,11.657142857142857,5.628571428571429,3.8857142857142857,12.0,16.0,40.42857142857143,55.57142857142857,0.40399999999999997,19.057142857142857,0.319,16.085714285714285,0.682,10.914285714285715,32.77142857142857,11.17142857142857,6.485714285714286,4.2,11.742857142857142,19.285714285714285,63.4,105.0,0.4,0.289,0.524,52.7,49.3,8.8,10.6,0.489,15.8,35.6,0.26899999999999996,63.4,96.7,0.289,0.34299999999999997,0.49,47.3,49.7,10.1,11.0,0.45899999999999996,15.7,30.9,0.19699999999999998,2015,0.6285714285714286,0.3333333333333333
Georgetown,15.48,9.81,70.9090909090909,65.24242424242425,40.60606060606061,53.121212121212125,0.456,17.242424242424242,0.353,23.303030303030305,0.7040000000000001,11.121212121212121,34.90909090909091,12.93939393939394,7.606060606060606,4.7272727272727275,12.575757575757576,20.242424242424242,40.60606060606061,52.0,0.40700000000000003,18.424242424242426,0.36200000000000004,22.90909090909091,0.71,10.666666666666666,32.0,11.090909090909092,6.0,3.6666666666666665,13.272727272727273,20.0,64.6,108.1,0.439,0.325,0.552,52.2,53.4,11.6,14.1,0.513,16.4,34.3,0.309,64.6,99.5,0.441,0.354,0.519,47.8,52.4,9.1,10.2,0.47100000000000003,17.4,31.0,0.313,2015,0.6774193548387096,0.5714285714285714
Georgia Southern,-0.4,-4.72,68.12903225806451,60.16129032258065,40.32258064516129,56.935483870967744,0.415,23.870967741935484,0.316,19.870967741935484,0.669,12.612903225806452,37.41935483870968,11.64516129032258,7.290322580645161,3.193548387096774,11.774193548387096,16.838709677419356,40.32258064516129,54.193548387096776,0.39299999999999996,20.06451612903226,0.305,16.967741935483872,0.675,11.225806451612904,35.483870967741936,10.451612903225806,5.290322580645161,2.774193548387097,14.451612903225806,17.516129032258064,65.0,104.0,0.349,0.419,0.513,51.3,49.2,11.1,9.4,0.48200000000000004,15.1,34.2,0.233,65.0,91.8,0.313,0.37,0.483,48.7,49.1,8.1,8.4,0.449,18.8,31.2,0.21100000000000002,2015,0.7096774193548387,0.5714285714285714
Georgia State,5.47,-2.03,71.4,62.4,40.42857142857143,53.65714285714286,0.48,14.914285714285715,0.33299999999999996,20.542857142857144,0.725,9.2,31.885714285714286,13.685714285714285,9.17142857142857,4.085714285714285,10.457142857142857,18.34285714285714,40.42857142857143,52.17142857142857,0.38799999999999996,21.914285714285715,0.327,20.6,0.7140000000000001,11.885714285714286,33.31428571428572,12.685714285714285,4.542857142857143,2.342857142857143,15.285714285714286,17.6,64.3,109.8,0.38299999999999995,0.278,0.563,48.9,53.1,14.1,13.5,0.527,14.2,30.0,0.27699999999999997,64.3,96.0,0.395,0.42,0.504,51.1,62.6,7.0,6.0,0.457,19.8,34.4,0.282,2015,0.7272727272727273,0.5
Georgia Tech,7.16,8.45,63.29032258064516,64.58064516129032,40.645161290322584,58.064516129032256,0.408,15.838709677419354,0.267,18.06451612903226,0.648,14.32258064516129,38.29032258064516,11.67741935483871,5.709677419354839,3.3548387096774195,12.709677419354838,16.64516129032258,40.645161290322584,53.03225806451613,0.44,17.419354838709676,0.319,17.903225806451612,0.6920000000000001,8.32258064516129,31.032258064516128,12.67741935483871,6.516129032258065,3.935483870967742,11.709677419354838,17.387096774193548,63.9,97.4,0.311,0.273,0.475,55.2,49.3,8.8,9.4,0.444,16.0,38.7,0.20199999999999999,63.9,99.4,0.33799999999999997,0.32799999999999996,0.525,44.8,54.4,10.0,9.3,0.49200000000000005,16.0,25.8,0.23399999999999999,2015,0.3870967741935484,0.18181818181818182
Georgia,12.42,8.6,68.18181818181819,64.36363636363636,40.93939393939394,52.42424242424242,0.43200000000000005,16.303030303030305,0.342,25.03030303030303,0.6920000000000001,10.909090909090908,38.18181818181818,12.454545454545455,5.545454545454546,4.575757575757576,12.727272727272727,18.424242424242426,40.93939393939394,57.03030303030303,0.389,20.12121212121212,0.312,19.545454545454547,0.6990000000000001,10.848484848484848,33.84848484848485,10.575757575757576,6.121212121212121,3.787878787878788,11.06060606060606,20.666666666666668,64.8,102.8,0.47700000000000004,0.311,0.53,53.0,55.0,8.4,12.4,0.485,16.5,32.2,0.331,64.8,97.0,0.34299999999999997,0.353,0.485,47.0,47.6,9.2,10.5,0.444,14.3,28.5,0.24,2015,0.65625,0.7272727272727273
Gonzaga,21.12,5.12,78.65789473684211,61.6578947368421,40.13157894736842,54.81578947368421,0.52,17.36842105263158,0.4,21.210526315789473,0.691,10.289473684210526,37.921052631578945,16.31578947368421,5.947368421052632,3.3157894736842106,10.447368421052632,16.763157894736842,40.13157894736842,56.68421052631579,0.39,17.289473684210527,0.33,17.55263157894737,0.6659999999999999,10.605263157894736,30.44736842105263,9.68421052631579,5.526315789473684,2.3421052631578947,11.289473684210526,19.63157894736842,65.2,120.3,0.387,0.317,0.606,55.5,57.2,9.1,8.4,0.584,13.9,34.1,0.267,65.2,94.3,0.31,0.305,0.474,44.5,43.8,8.5,6.3,0.441,14.8,27.7,0.20600000000000002,2015,0.9411764705882353,1.0
Grambling,-30.67,-8.0,52.03448275862069,72.58620689655173,40.0,48.86206896551724,0.361,12.620689655172415,0.287,20.137931034482758,0.6509999999999999,10.137931034482758,32.0,7.758620689655173,5.310344827586207,1.793103448275862,16.75862068965517,19.0,40.0,56.62068965517241,0.461,19.862068965517242,0.326,21.896551724137932,0.635,11.931034482758621,35.6551724137931,14.620689655172415,8.517241379310345,3.3448275862068964,11.310344827586206,16.655172413793103,65.7,79.2,0.41200000000000003,0.258,0.445,47.3,43.9,8.1,4.9,0.39799999999999996,22.3,29.9,0.268,65.7,110.4,0.387,0.35100000000000003,0.542,52.7,56.0,13.0,9.2,0.518,14.4,35.3,0.245,2015,0.06896551724137931,0.0
Grand Canyon,-6.62,-5.45,68.6875,68.375,40.0,52.59375,0.451,18.5625,0.33299999999999996,21.0625,0.715,8.78125,31.75,12.125,5.34375,3.09375,11.1875,19.59375,40.0,55.9375,0.44,16.65625,0.32799999999999996,20.09375,0.68,11.71875,35.1875,11.40625,5.0,2.59375,10.59375,19.625,64.7,106.2,0.4,0.353,0.5489999999999999,47.4,51.1,8.3,7.9,0.51,15.2,27.2,0.28600000000000003,64.7,105.7,0.359,0.298,0.522,52.6,46.3,7.7,7.6,0.489,13.9,33.8,0.244,2015,0.53125,0.36363636363636365
Green Bay,5.7,-0.4,68.24242424242425,60.78787878787879,40.15151515151515,54.78787878787879,0.45899999999999996,14.545454545454545,0.294,21.363636363636363,0.643,11.181818181818182,35.696969696969695,14.06060606060606,7.424242424242424,4.878787878787879,11.848484848484848,18.484848484848484,40.15151515151515,52.09090909090909,0.405,15.878787878787879,0.32799999999999996,19.96969696969697,0.6679999999999999,10.272727272727273,33.121212121212125,10.93939393939394,6.0,3.272727272727273,13.606060606060606,18.363636363636363,65.0,104.6,0.39,0.265,0.525,51.9,56.0,11.4,13.5,0.498,15.4,32.9,0.251,65.0,93.2,0.38299999999999995,0.305,0.494,48.1,51.8,9.2,8.1,0.455,18.1,29.5,0.256,2015,0.7272727272727273,0.46153846153846156
Hampton,-8.25,-7.08,67.02857142857142,68.2,40.142857142857146,55.97142857142857,0.406,18.228571428571428,0.304,24.542857142857144,0.652,11.885714285714286,36.91428571428571,10.628571428571428,6.714285714285714,4.0285714285714285,14.114285714285714,21.485714285714284,40.142857142857146,54.97142857142857,0.413,16.6,0.33899999999999997,25.02857142857143,0.685,11.2,36.714285714285715,10.428571428571429,5.428571428571429,3.7714285714285714,14.028571428571428,20.485714285714284,69.5,96.1,0.43799999999999994,0.326,0.496,50.1,46.7,9.6,10.5,0.456,17.3,31.8,0.28600000000000003,69.5,97.7,0.455,0.302,0.51,49.9,45.9,7.8,10.0,0.46399999999999997,17.3,30.9,0.312,2015,0.5,0.3125
Hartford,-8.58,-5.16,61.93333333333333,64.13333333333334,40.5,53.2,0.40399999999999997,24.066666666666666,0.325,15.9,0.698,8.8,31.2,12.066666666666666,6.233333333333333,1.6,12.133333333333333,18.5,40.5,50.1,0.444,17.666666666666668,0.319,20.766666666666666,0.6759999999999999,9.333333333333334,34.833333333333336,11.6,5.733333333333333,3.033333333333333,13.633333333333333,16.966666666666665,63.4,96.5,0.299,0.452,0.51,47.2,56.1,9.7,4.9,0.478,16.6,25.7,0.209,63.4,99.9,0.415,0.353,0.535,52.8,52.2,8.9,10.4,0.5,18.5,29.4,0.28,2015,0.4666666666666667,0.4666666666666667
Harvard,4.47,-0.25,64.2,57.56666666666667,40.666666666666664,51.6,0.433,13.733333333333333,0.354,20.3,0.7190000000000001,10.533333333333333,34.166666666666664,12.8,7.1,4.5,11.633333333333333,15.733333333333333,40.666666666666664,50.63333333333333,0.40399999999999997,16.4,0.33299999999999996,16.566666666666666,0.674,9.333333333333334,30.966666666666665,10.7,5.233333333333333,2.9,12.866666666666667,18.033333333333335,61.2,103.2,0.39299999999999996,0.266,0.524,52.5,57.2,11.4,13.1,0.48100000000000004,16.0,32.7,0.28300000000000003,61.2,92.6,0.327,0.324,0.49200000000000005,47.5,52.3,8.4,7.7,0.45799999999999996,18.0,28.3,0.221,2015,0.7333333333333333,0.6923076923076923
Hawaii,2.65,-0.83,72.88571428571429,68.2,40.285714285714285,58.74285714285714,0.43799999999999994,20.057142857142857,0.322,21.771428571428572,0.6859999999999999,12.028571428571428,35.17142857142857,13.285714285714286,9.628571428571428,3.9714285714285715,13.342857142857143,20.34285714285714,40.285714285714285,54.65714285714286,0.413,18.8,0.34,23.02857142857143,0.723,11.857142857142858,36.22857142857143,12.571428571428571,5.885714285714286,2.857142857142857,16.65714285714286,19.6,69.9,103.5,0.371,0.341,0.528,49.3,51.6,13.7,11.1,0.493,16.2,33.0,0.254,69.9,96.9,0.42100000000000004,0.344,0.52,50.7,55.7,8.4,7.4,0.47200000000000003,20.3,33.9,0.305,2015,0.6285714285714286,0.375
High Point,-2.47,-4.61,72.93939393939394,67.60606060606061,41.515151515151516,55.03030303030303,0.475,16.21212121212121,0.385,19.666666666666668,0.735,9.787878787878787,32.90909090909091,14.757575757575758,6.242424242424242,2.8484848484848486,11.393939393939394,15.606060606060606,41.515151515151516,55.06060606060606,0.435,21.636363636363637,0.35,17.21212121212121,0.7020000000000001,10.454545454545455,32.45454545454545,12.151515151515152,6.848484848484849,2.515151515151515,13.424242424242424,18.303030303030305,63.7,110.4,0.35700000000000004,0.295,0.5670000000000001,50.3,56.5,9.4,8.5,0.531,15.0,30.8,0.263,63.7,102.3,0.313,0.39299999999999996,0.535,49.7,50.7,10.4,6.5,0.504,17.5,31.1,0.22,2015,0.696969696969697,0.5625
Hofstra,3.78,-4.46,78.47058823529412,70.23529411764706,40.294117647058826,59.205882352941174,0.44799999999999995,24.61764705882353,0.36200000000000004,23.558823529411764,0.7,11.823529411764707,36.470588235294116,15.441176470588236,7.470588235294118,2.6470588235294117,11.147058823529411,19.11764705882353,40.294117647058826,55.55882352941177,0.43799999999999994,18.735294117647058,0.33899999999999997,21.5,0.7090000000000001,9.794117647058824,34.14705882352941,13.235294117647058,4.970588235294118,3.1176470588235294,13.676470588235293,19.470588235294116,69.2,112.6,0.39799999999999996,0.41600000000000004,0.557,51.6,58.2,10.7,7.2,0.523,13.7,32.7,0.27899999999999997,69.2,100.8,0.387,0.337,0.534,48.4,54.4,7.1,9.0,0.495,17.2,28.4,0.27399999999999997,2015,0.5882352941176471,0.625
Holy Cross,-6.23,-3.82,66.03333333333333,67.33333333333333,40.666666666666664,54.766666666666666,0.42100000000000004,18.566666666666666,0.33899999999999997,18.933333333333334,0.715,10.166666666666666,31.0,11.133333333333333,7.6,4.766666666666667,10.933333333333334,19.4,40.666666666666664,49.86666666666667,0.469,16.1,0.373,20.333333333333332,0.715,8.666666666666666,32.666666666666664,13.566666666666666,5.166666666666667,3.2666666666666666,14.033333333333333,17.133333333333333,63.6,102.1,0.34600000000000003,0.33899999999999997,0.518,48.7,48.3,11.7,14.1,0.479,14.6,29.8,0.247,63.6,104.1,0.408,0.32299999999999995,0.5660000000000001,51.3,58.0,8.0,9.0,0.529,19.1,29.4,0.29100000000000004,2015,0.4666666666666667,0.2
