school,srs,sos,tm_pts,opp_pts,mp,fga,fg_pct,tpa,tp_pct,fta,ft_pct,orb,trb,ast,stl,blk,to,pf,opp_mp,opp_fga,opp_fg_pct,opp_tpa,opp_tp_pct,opp_fta,opp_ft_pct,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_to,opp_pf,pace,ortg,ftr,tpar,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,to_pct,orb_pct,ft_fga,opp_pace,opp_ortg,opp_ftr,opp_tpar,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_to_pct,opp_orb_pct,opp_ft_fga,year,rec,arec
Eastern Michigan,1.79,0.67,65.48648648648648,61.351351351351354,40.4054054054054,54.16216216216216,0.409,16.35135135135135,0.309,23.675675675675677,0.6779999999999999,11.054054054054054,35.189189189189186,10.621621621621621,8.27027027027027,5.972972972972973,11.324324324324325,18.2972972972973,40.4054054054054,54.08108108108108,0.369,21.513513513513512,0.313,21.16216216216216,0.693,13.783783783783784,38.5945945945946,12.513513513513514,6.054054054054054,4.1891891891891895,15.243243243243244,20.35135135135135,65.0,99.8,0.43700000000000006,0.302,0.501,47.7,47.9,12.6,18.3,0.456,14.8,30.8,0.29600000000000004,65.0,93.5,0.391,0.39799999999999996,0.478,52.3,62.7,9.2,11.1,0.43200000000000005,19.2,36.4,0.271,2014,0.5945945945945946,0.26666666666666666
Eastern Washington,-5.32,-4.15,76.19354838709677,75.12903225806451,40.16129032258065,57.774193548387096,0.45399999999999996,21.838709677419356,0.371,22.580645161290324,0.693,10.612903225806452,36.54838709677419,13.451612903225806,4.741935483870968,4.290322580645161,12.03225806451613,19.451612903225808,40.16129032258065,58.54838709677419,0.446,18.70967741935484,0.345,23.419354838709676,0.7040000000000001,10.612903225806452,35.096774193548384,14.03225806451613,6.709677419354839,4.161290322580645,10.67741935483871,19.29032258064516,69.5,109.1,0.391,0.37799999999999995,0.556,51.0,51.3,6.8,10.8,0.524,14.9,30.2,0.271,69.5,107.6,0.4,0.32,0.539,49.0,53.8,9.6,11.6,0.501,13.3,29.0,0.282,2014,0.4838709677419355,0.21428571428571427
Elon,-4.02,-4.5,74.75,71.28125,40.3125,55.90625,0.46799999999999997,21.34375,0.375,19.96875,0.723,9.0625,33.9375,13.8125,5.03125,2.90625,12.0625,18.0,40.3125,57.40625,0.439,16.25,0.335,22.75,0.68,11.1875,34.78125,10.375,6.40625,2.4375,11.375,18.84375,67.9,109.3,0.35700000000000004,0.382,0.5720000000000001,49.4,52.8,7.4,7.1,0.539,15.6,27.8,0.258,67.9,104.2,0.396,0.28300000000000003,0.522,50.6,41.2,9.4,7.1,0.486,14.3,31.0,0.26899999999999996,2014,0.5625,0.5384615384615384
Evansville,-3.12,1.2,69.39393939393939,72.21212121212122,40.303030303030305,50.666666666666664,0.46399999999999997,12.06060606060606,0.36200000000000004,25.151515151515152,0.718,8.363636363636363,32.03030303030303,14.696969696969697,5.03030303030303,3.757575757575758,12.787878787878787,18.87878787878788,40.303030303030305,56.42424242424242,0.446,20.242424242424242,0.35600000000000004,20.727272727272727,0.706,11.272727272727273,34.121212121212125,13.272727272727273,6.363636363636363,4.454545454545454,12.454545454545455,20.151515151515152,66.7,103.2,0.496,0.23800000000000002,0.5539999999999999,48.4,62.6,7.5,10.4,0.507,17.0,26.8,0.35600000000000004,66.7,107.4,0.36700000000000005,0.359,0.545,51.6,52.7,9.5,11.5,0.51,15.8,32.3,0.259,2014,0.42424242424242425,0.21428571428571427
Fairfield,-7.37,-0.81,63.4375,70.0,40.15625,54.78125,0.39799999999999996,20.625,0.33299999999999996,18.96875,0.685,11.125,35.4375,11.25,4.40625,3.65625,14.65625,22.9375,40.15625,51.53125,0.424,13.90625,0.34600000000000003,30.21875,0.711,10.0,35.40625,10.59375,7.59375,3.75,11.1875,18.9375,66.9,94.4,0.34600000000000003,0.376,0.49700000000000005,50.0,51.6,6.6,9.7,0.46,18.7,30.5,0.237,66.9,104.2,0.586,0.27,0.531,50.0,48.5,11.3,11.0,0.47100000000000003,14.5,29.1,0.41700000000000004,2014,0.21875,0.13333333333333333
Fairleigh Dickinson,-11.24,-4.07,69.58064516129032,76.06451612903226,40.32258064516129,56.96774193548387,0.42,20.516129032258064,0.355,20.032258064516128,0.72,10.580645161290322,31.612903225806452,10.935483870967742,6.741935483870968,3.935483870967742,11.741935483870968,21.29032258064516,40.32258064516129,55.29032258064516,0.449,18.806451612903224,0.37,26.64516129032258,0.731,13.225806451612904,37.96774193548387,13.419354838709678,5.806451612903226,4.096774193548387,12.741935483870968,17.64516129032258,67.0,103.0,0.35200000000000004,0.36,0.523,45.4,45.7,10.0,10.8,0.484,15.0,30.0,0.253,67.0,112.6,0.48200000000000004,0.34,0.56,54.6,54.1,8.6,11.2,0.512,15.8,38.6,0.35200000000000004,2014,0.3225806451612903,0.2222222222222222
Florida A&M,-12.31,-7.58,71.28125,74.0625,40.3125,62.8125,0.402,19.90625,0.33399999999999996,21.5,0.654,14.84375,39.15625,11.25,7.40625,4.125,14.5625,24.0,40.3125,56.53125,0.42700000000000005,16.09375,0.33,30.40625,0.674,13.59375,40.0625,12.46875,7.1875,4.625,14.9375,18.34375,72.0,98.3,0.342,0.317,0.488,49.4,44.5,10.2,10.2,0.455,16.6,35.9,0.22399999999999998,72.0,102.1,0.5379999999999999,0.285,0.522,50.6,51.7,9.9,10.8,0.474,17.4,35.9,0.363,2014,0.4375,0.17647058823529413
Florida Atlantic,-5.12,-0.42,66.25,68.5,40.0,55.0,0.424,19.65625,0.33399999999999996,20.21875,0.643,12.375,36.875,11.875,4.71875,4.59375,13.03125,18.75,40.0,55.84375,0.42100000000000004,15.78125,0.327,23.21875,0.7040000000000001,12.0,35.4375,10.8125,6.125,3.09375,10.9375,17.8125,65.5,101.1,0.368,0.35700000000000004,0.513,51.0,50.9,7.2,11.5,0.484,16.8,34.6,0.23600000000000002,65.5,104.5,0.41600000000000004,0.28300000000000003,0.512,49.0,46.0,9.3,8.8,0.467,14.1,32.9,0.293,2014,0.3125,0.21428571428571427
Florida Gulf Coast,-1.97,-5.76,71.54285714285714,66.82857142857142,40.25714285714286,55.94285714285714,0.467,17.37142857142857,0.32899999999999996,20.17142857142857,0.674,9.942857142857143,36.628571428571426,12.771428571428572,5.714285714285714,3.5714285714285716,13.142857142857142,18.2,40.25714285714286,56.82857142857143,0.413,19.742857142857144,0.34600000000000003,20.02857142857143,0.653,10.485714285714286,33.82857142857143,10.8,6.4,2.4857142857142858,12.685714285714285,18.057142857142857,68.2,104.2,0.361,0.311,0.546,52.0,48.9,8.3,9.6,0.518,16.7,29.9,0.243,68.2,97.4,0.35200000000000004,0.34700000000000003,0.504,48.0,46.0,9.3,6.4,0.473,16.1,28.2,0.23,2014,0.6285714285714286,0.375
Florida International,-5.4,-1.58,68.64516129032258,70.0,40.32258064516129,54.225806451612904,0.449,15.516129032258064,0.316,22.516129032258064,0.67,11.548387096774194,36.064516129032256,10.838709677419354,7.129032258064516,4.193548387096774,14.064516129032258,18.06451612903226,40.32258064516129,57.41935483870968,0.43,18.677419354838708,0.326,21.06451612903226,0.688,11.935483870967742,34.54838709677419,13.741935483870968,6.096774193548387,3.7419354838709675,12.516129032258064,18.35483870967742,67.2,101.4,0.415,0.28600000000000003,0.529,51.1,44.6,10.5,10.8,0.494,17.8,33.8,0.278,67.2,103.4,0.36700000000000005,0.325,0.519,48.9,55.6,9.0,9.7,0.483,15.7,32.7,0.252,2014,0.4838709677419355,0.38461538461538464
Florida State,12.63,8.13,70.94444444444444,66.44444444444444,40.27777777777778,52.02777777777778,0.466,13.944444444444445,0.38,23.75,0.722,10.88888888888889,34.888888888888886,10.694444444444445,5.916666666666667,5.305555555555555,14.222222222222221,18.055555555555557,40.27777777777778,57.361111111111114,0.39899999999999997,19.27777777777778,0.32899999999999996,20.75,0.691,13.38888888888889,33.77777777777778,11.166666666666666,6.638888888888889,3.5833333333333335,12.583333333333334,20.72222222222222,66.1,106.6,0.456,0.268,0.56,50.8,44.1,8.9,13.9,0.517,18.3,34.8,0.32899999999999996,66.1,99.9,0.36200000000000004,0.336,0.494,49.2,48.8,10.0,9.4,0.45399999999999996,15.8,35.8,0.25,2014,0.6111111111111112,0.5
Florida,20.69,8.54,69.92307692307692,57.76923076923077,40.0,52.717948717948715,0.46,18.23076923076923,0.359,22.333333333333332,0.6679999999999999,11.205128205128204,35.51282051282051,13.051282051282051,7.0256410256410255,3.0256410256410255,10.717948717948717,15.666666666666666,40.0,51.38461538461539,0.402,16.102564102564102,0.33,16.05128205128205,0.693,9.487179487179487,30.53846153846154,9.897435897435898,5.615384615384615,3.076923076923077,13.487179487179487,18.94871794871795,62.9,111.1,0.424,0.34600000000000003,0.552,53.8,53.9,11.2,8.6,0.522,14.5,34.7,0.28300000000000003,62.9,91.8,0.312,0.313,0.489,46.2,47.9,8.9,8.9,0.45399999999999996,18.6,28.1,0.217,2014,0.9411764705882353,0.8571428571428571
Fordham,-3.16,3.14,71.74193548387096,78.03225806451613,40.16129032258065,62.645161290322584,0.39299999999999996,23.193548387096776,0.306,20.93548387096774,0.733,14.451612903225806,37.16129032258065,12.225806451612904,6.67741935483871,4.064516129032258,11.387096774193548,19.870967741935484,40.16129032258065,57.83870967741935,0.462,20.258064516129032,0.35700000000000004,24.516129032258064,0.7070000000000001,12.580645161290322,38.96774193548387,14.774193548387096,6.516129032258065,3.4193548387096775,12.483870967741936,19.06451612903226,69.2,103.3,0.33399999999999996,0.37,0.494,48.8,49.6,9.6,10.8,0.45,13.6,35.4,0.245,69.2,112.4,0.424,0.35,0.562,51.2,55.2,9.4,8.7,0.525,15.2,35.6,0.299,2014,0.3225806451612903,0.14285714285714285
Fresno State,3.59,3.75,72.74358974358974,70.48717948717949,40.76923076923077,55.64102564102564,0.43799999999999994,20.897435897435898,0.35700000000000004,22.666666666666668,0.731,9.205128205128204,33.84615384615385,12.051282051282051,6.487179487179487,4.538461538461538,10.102564102564102,19.256410256410255,40.76923076923077,56.84615384615385,0.429,18.666666666666668,0.31,23.256410256410255,0.687,11.435897435897436,36.794871794871796,12.974358974358974,4.743589743589744,3.1538461538461537,11.384615384615385,18.384615384615383,66.3,107.7,0.40700000000000003,0.376,0.5479999999999999,47.9,49.5,9.6,11.9,0.505,13.2,26.6,0.298,66.3,104.3,0.409,0.32799999999999996,0.519,52.1,53.3,7.0,9.1,0.479,14.4,31.7,0.281,2014,0.5384615384615384,0.4117647058823529
Furman,-17.44,-7.4,65.16666666666667,73.2,40.166666666666664,51.333333333333336,0.442,16.4,0.33299999999999996,21.1,0.6809999999999999,8.966666666666667,31.333333333333332,9.6,4.9,2.8333333333333335,13.566666666666666,16.966666666666665,40.166666666666664,57.46666666666667,0.461,20.366666666666667,0.376,17.833333333333332,0.7070000000000001,11.333333333333334,34.6,14.233333333333333,7.0,3.3333333333333335,10.966666666666667,18.866666666666667,65.5,99.1,0.41100000000000003,0.319,0.531,47.5,42.4,7.5,7.6,0.495,18.1,27.8,0.28,65.5,111.3,0.31,0.354,0.555,52.5,53.8,10.6,9.5,0.527,14.3,33.6,0.21899999999999997,2014,0.3,0.2
Gardner-Webb,-7.33,-6.9,73.48484848484848,69.96969696969697,41.21212121212121,57.42424242424242,0.447,15.636363636363637,0.33899999999999997,24.454545454545453,0.6859999999999999,12.151515151515152,35.81818181818182,15.090909090909092,7.636363636363637,3.1515151515151514,12.272727272727273,18.393939393939394,41.21212121212121,55.93939393939394,0.451,15.909090909090908,0.324,20.636363636363637,0.698,10.333333333333334,34.27272727272727,11.848484848484848,5.909090909090909,4.303030303030303,14.090909090909092,19.727272727272727,67.3,106.0,0.426,0.272,0.532,51.1,58.7,11.0,7.9,0.494,15.1,33.7,0.292,67.3,100.9,0.369,0.284,0.532,48.9,47.0,8.5,10.3,0.49700000000000005,17.7,30.4,0.257,2014,0.5454545454545454,0.4375
George Mason,2.03,4.58,69.48387096774194,72.03225806451613,40.483870967741936,55.45161290322581,0.44,14.03225806451613,0.35200000000000004,22.258064516129032,0.7090000000000001,10.96774193548387,34.645161290322584,10.935483870967742,5.258064516129032,3.4838709677419355,13.580645161290322,20.93548387096774,40.483870967741936,54.096774193548384,0.445,18.096774193548388,0.335,25.612903225806452,0.696,10.096774193548388,33.67741935483871,12.290322580645162,6.967741935483871,3.4193548387096775,12.193548387096774,19.129032258064516,67.7,101.5,0.401,0.253,0.526,50.7,44.8,7.7,9.7,0.484,17.1,31.7,0.284,67.7,105.2,0.473,0.335,0.544,49.3,51.1,10.2,8.3,0.501,15.5,29.9,0.33,2014,0.3548387096774194,0.3333333333333333
George Washington,10.6,4.42,73.18181818181819,67.0,40.121212121212125,54.90909090909091,0.46299999999999997,15.575757575757576,0.364,25.606060606060606,0.6509999999999999,11.93939393939394,37.24242424242424,13.969696969696969,7.121212121212121,4.090909090909091,12.969696969696969,18.03030303030303,40.121212121212125,57.42424242424242,0.41600000000000004,20.757575757575758,0.312,19.151515151515152,0.6659999999999999,11.606060606060606,33.72727272727273,12.484848484848484,6.787878787878788,3.5454545454545454,13.393939393939394,21.727272727272727,68.0,107.3,0.466,0.284,0.546,52.5,54.9,10.4,11.2,0.515,16.2,35.1,0.304,68.0,98.2,0.33399999999999996,0.361,0.504,47.5,52.3,10.0,9.0,0.47200000000000003,16.8,31.4,0.222,2014,0.75,0.6
Georgetown,10.96,8.27,71.03030303030303,68.33333333333333,40.303030303030305,52.81818181818182,0.46,16.454545454545453,0.331,23.636363636363637,0.721,10.181818181818182,33.36363636363637,13.06060606060606,6.0606060606060606,4.2727272727272725,11.727272727272727,22.060606060606062,40.303030303030305,51.60606060606061,0.42,18.484848484848484,0.33299999999999996,27.060606060606062,0.6970000000000001,10.93939393939394,32.696969696969695,11.93939393939394,5.7272727272727275,2.727272727272727,11.969696969696969,21.09090909090909,65.0,108.4,0.44799999999999995,0.312,0.555,50.5,53.8,9.2,12.9,0.511,15.5,31.9,0.322,65.0,104.3,0.524,0.358,0.53,49.5,55.1,8.7,7.5,0.479,15.7,32.1,0.365,2014,0.5454545454545454,0.18181818181818182
Georgia Southern,-11.44,-8.6,70.76470588235294,70.44117647058823,40.44117647058823,56.6764705882353,0.436,21.058823529411764,0.33799999999999997,21.5,0.662,10.941176470588236,35.205882352941174,9.617647058823529,6.852941176470588,1.6470588235294117,11.911764705882353,17.323529411764707,40.44117647058823,56.55882352941177,0.44799999999999995,20.676470588235293,0.341,18.323529411764707,0.695,10.264705882352942,35.294117647058826,13.117647058823529,5.0588235294117645,3.0,12.882352941176471,18.205882352941178,67.1,104.2,0.379,0.37200000000000005,0.529,49.9,38.9,10.1,4.6,0.499,15.1,30.4,0.251,67.1,103.8,0.324,0.366,0.54,50.1,51.8,7.5,8.4,0.51,16.5,29.7,0.225,2014,0.4411764705882353,0.3125
Georgia State,6.04,-2.56,77.67647058823529,68.52941176470588,40.588235294117645,56.55882352941177,0.46799999999999997,19.764705882352942,0.375,22.264705882352942,0.778,8.117647058823529,31.58823529411765,13.264705882352942,7.647058823529412,4.911764705882353,7.882352941176471,17.294117647058822,40.588235294117645,56.14705882352941,0.42100000000000004,23.058823529411764,0.341,19.705882352941178,0.679,12.147058823529411,36.26470588235294,12.411764705882353,4.235294117647059,2.676470588235294,13.264705882352942,18.823529411764707,65.8,116.3,0.39399999999999996,0.349,0.579,46.6,50.1,11.5,14.8,0.534,10.5,25.2,0.306,65.8,102.6,0.35100000000000003,0.41100000000000003,0.523,53.4,52.5,6.3,7.3,0.491,16.8,34.1,0.23800000000000002,2014,0.7352941176470589,0.5882352941176471
Georgia Tech,5.12,5.24,66.66666666666667,66.78787878787878,40.45454545454545,55.96969696969697,0.431,16.636363636363637,0.315,19.272727272727273,0.684,11.303030303030303,35.96969696969697,13.151515151515152,5.181818181818182,4.242424242424242,12.090909090909092,17.757575757575758,40.45454545454545,55.0,0.419,18.0,0.332,20.848484848484848,0.705,9.93939393939394,33.24242424242424,12.090909090909092,6.212121212121212,3.6666666666666665,10.121212121212121,17.454545454545453,64.8,101.8,0.344,0.297,0.512,52.0,54.5,7.9,11.5,0.478,15.7,32.7,0.23600000000000002,64.8,102.0,0.379,0.327,0.515,48.0,52.4,9.5,9.3,0.474,13.5,28.7,0.267,2014,0.48484848484848486,0.4166666666666667
Georgia,7.9,5.78,68.91176470588235,66.79411764705883,40.26470588235294,51.1764705882353,0.441,14.058823529411764,0.349,27.676470588235293,0.682,11.794117647058824,37.029411764705884,10.029411764705882,5.088235294117647,4.647058823529412,13.117647058823529,18.823529411764707,40.26470588235294,54.55882352941177,0.40299999999999997,19.058823529411764,0.319,23.676470588235293,0.706,10.735294117647058,32.38235294117647,9.676470588235293,6.911764705882353,4.176470588235294,10.5,21.470588235294116,65.2,105.0,0.541,0.275,0.536,53.3,44.5,7.8,13.1,0.489,16.9,35.3,0.369,65.2,101.8,0.434,0.349,0.508,46.7,44.0,10.5,11.3,0.45899999999999996,13.8,29.8,0.306,2014,0.5882352941176471,0.36363636363636365
Gonzaga,15.56,5.36,76.69444444444444,65.88888888888889,39.47222222222222,54.52777777777778,0.495,17.86111111111111,0.397,22.02777777777778,0.7090000000000001,9.527777777777779,35.861111111111114,14.583333333333334,6.527777777777778,3.9444444444444446,11.63888888888889,18.305555555555557,39.47222222222222,56.30555555555556,0.39799999999999996,17.75,0.318,21.77777777777778,0.71,11.083333333333334,32.72222222222222,10.555555555555555,5.833333333333333,3.111111111111111,11.722222222222221,19.88888888888889,68.1,114.1,0.40399999999999997,0.32799999999999996,0.59,52.3,54.0,9.7,10.2,0.56,15.2,30.6,0.28600000000000003,68.1,98.1,0.387,0.315,0.494,47.7,47.1,8.7,8.5,0.44799999999999995,15.0,29.6,0.275,2014,0.8235294117647058,0.7
Grambling,-24.61,-9.05,65.62068965517241,79.86206896551724,40.0,54.3448275862069,0.41100000000000003,19.103448275862068,0.32299999999999995,22.24137931034483,0.667,10.96551724137931,31.17241379310345,10.379310344827585,6.103448275862069,2.0689655172413794,14.89655172413793,19.20689655172414,40.0,56.10344827586207,0.512,18.689655172413794,0.375,23.344827586206897,0.66,11.10344827586207,35.724137931034484,16.03448275862069,7.413793103448276,3.310344827586207,13.068965517241379,18.03448275862069,69.0,95.1,0.409,0.35200000000000004,0.505,46.6,46.5,8.8,5.5,0.467,18.7,30.8,0.273,69.0,115.7,0.41600000000000004,0.33299999999999996,0.594,53.4,55.8,10.7,9.4,0.574,16.3,35.5,0.275,2014,0.1724137931034483,0.0625
Grand Canyon,-6.4,-3.51,72.1,71.73333333333333,40.166666666666664,51.63333333333333,0.433,19.6,0.35,27.7,0.74,9.466666666666667,35.233333333333334,12.866666666666667,4.033333333333333,2.7,12.7,20.133333333333333,40.166666666666664,57.46666666666667,0.434,17.0,0.349,22.9,0.693,10.366666666666667,34.2,11.833333333333334,6.533333333333333,3.2666666666666666,10.1,22.033333333333335,67.8,105.9,0.536,0.38,0.556,50.7,57.5,5.9,6.7,0.5,16.4,28.4,0.397,67.8,105.4,0.39799999999999996,0.29600000000000004,0.525,49.3,47.4,9.6,10.2,0.486,12.9,28.7,0.276,2014,0.5,0.35714285714285715
Green Bay,7.18,0.11,74.3225806451613,64.48387096774194,40.32258064516129,55.32258064516129,0.474,13.67741935483871,0.354,24.225806451612904,0.703,11.161290322580646,36.74193548387097,15.258064516129032,7.161290322580645,7.193548387096774,12.67741935483871,16.774193548387096,40.32258064516129,57.41935483870968,0.39399999999999996,19.032258064516128,0.319,18.548387096774192,0.711,11.806451612903226,33.58064516129032,11.387096774193548,6.258064516129032,3.225806451612903,13.806451612903226,19.548387096774192,67.7,108.8,0.43799999999999994,0.247,0.556,52.2,58.2,10.5,18.7,0.518,15.9,33.9,0.308,67.7,94.4,0.32299999999999995,0.331,0.48700000000000004,47.8,50.4,9.2,7.7,0.447,17.3,31.6,0.23,2014,0.7741935483870968,0.8181818181818182
Hampton,-5.17,-7.91,72.96774193548387,70.2258064516129,41.12903225806452,57.45161290322581,0.419,17.225806451612904,0.32,29.322580645161292,0.657,12.709677419354838,37.83870967741935,11.838709677419354,7.548387096774194,5.935483870967742,14.741935483870968,23.741935483870968,41.12903225806452,55.74193548387097,0.39799999999999996,17.225806451612904,0.35200000000000004,29.967741935483872,0.662,13.258064516129032,38.903225806451616,10.0,6.032258064516129,3.7419354838709675,16.06451612903226,22.677419354838708,71.1,99.8,0.51,0.3,0.511,49.3,49.1,10.3,15.4,0.467,17.1,33.1,0.335,71.1,96.1,0.5379999999999999,0.309,0.502,50.7,45.1,8.3,9.3,0.452,18.7,34.5,0.35600000000000004,2014,0.5806451612903226,0.5333333333333333
Hartford,-6.63,-6.18,65.51515151515152,65.96969696969697,40.15151515151515,48.27272727272727,0.45899999999999996,21.333333333333332,0.376,18.757575757575758,0.703,6.96969696969697,27.545454545454547,12.181818181818182,5.606060606060606,2.0606060606060606,13.878787878787879,19.151515151515152,40.15151515151515,50.45454545454545,0.45799999999999996,16.060606060606062,0.34299999999999997,20.818181818181817,0.6829999999999999,9.666666666666666,31.757575757575758,10.818181818181818,6.484848484848484,2.393939393939394,13.030303030303031,19.272727272727273,63.7,102.5,0.389,0.442,0.573,46.4,55.0,8.8,6.0,0.542,19.5,24.0,0.273,63.7,103.2,0.413,0.318,0.547,53.6,46.8,10.1,8.9,0.513,17.8,32.0,0.282,2014,0.5151515151515151,0.4375
Harvard,10.79,-0.47,73.21875,61.0,40.625,52.84375,0.465,14.9375,0.385,25.34375,0.7240000000000001,10.46875,34.125,14.03125,7.59375,4.84375,11.40625,17.6875,40.625,52.0,0.409,15.90625,0.322,18.84375,0.71,9.9375,31.375,10.6875,5.78125,3.5625,14.34375,20.8125,64.6,111.6,0.48,0.28300000000000003,0.564,52.1,57.1,11.6,13.4,0.519,15.0,32.8,0.34700000000000003,64.6,93.0,0.36200000000000004,0.306,0.5,47.9,50.3,8.8,9.4,0.45799999999999996,19.1,29.6,0.257,2014,0.8666666666666667,0.8333333333333334
Hawaii,3.43,-1.68,79.96774193548387,73.2258064516129,40.483870967741936,59.0,0.473,17.032258064516128,0.335,25.451612903225808,0.722,12.741935483870968,35.935483870967744,14.096774193548388,6.129032258064516,3.5483870967741935,11.806451612903226,19.483870967741936,40.483870967741936,56.516129032258064,0.447,18.903225806451612,0.336,22.483870967741936,0.727,10.387096774193548,31.548387096774192,11.96774193548387,5.548387096774194,3.6774193548387095,13.290322580645162,20.387096774193548,69.3,114.0,0.431,0.289,0.562,53.3,50.5,8.7,9.4,0.522,14.2,37.6,0.312,69.3,104.4,0.39799999999999996,0.33399999999999996,0.545,46.7,47.4,7.9,8.8,0.503,16.5,30.9,0.289,2014,0.6451612903225806,0.6
High Point,-8.23,-5.23,71.06451612903226,72.6774193548387,40.16129032258065,54.774193548387096,0.47200000000000003,15.64516129032258,0.386,18.0,0.742,9.64516129032258,31.774193548387096,14.67741935483871,5.935483870967742,3.4838709677419355,12.03225806451613,17.161290322580644,40.16129032258065,55.32258064516129,0.466,20.516129032258064,0.354,19.451612903225808,0.71,10.741935483870968,32.645161290322584,14.32258064516129,6.548387096774194,2.7096774193548385,12.03225806451613,17.129032258064516,65.5,108.0,0.32899999999999996,0.28600000000000003,0.561,49.3,56.8,9.0,10.0,0.527,16.0,30.6,0.244,65.5,110.5,0.35200000000000004,0.371,0.563,50.7,55.5,10.0,6.9,0.532,15.7,32.7,0.25,2014,0.5161290322580645,0.35294117647058826
Hofstra,-6.56,-1.89,68.48484848484848,73.15151515151516,40.15151515151515,54.18181818181818,0.419,20.757575757575758,0.33399999999999996,24.424242424242426,0.659,12.696969696969697,36.21212121212121,10.757575757575758,4.818181818181818,3.212121212121212,12.303030303030303,19.575757575757574,40.15151515151515,55.42424242424242,0.45299999999999996,19.454545454545453,0.377,22.848484848484848,0.684,10.515151515151516,33.57575757575758,13.151515151515152,6.151515151515151,3.484848484848485,10.030303030303031,19.848484848484848,65.3,104.4,0.451,0.38299999999999995,0.521,51.9,47.3,7.3,8.9,0.484,15.8,35.5,0.297,65.3,111.5,0.41200000000000003,0.35100000000000003,0.552,48.1,52.4,9.4,10.4,0.519,13.1,30.9,0.282,2014,0.30303030303030304,0.07142857142857142
Holy Cross,-1.58,-3.28,66.97058823529412,65.26470588235294,40.3235294117647,52.794117647058826,0.43,18.08823529411765,0.353,20.823529411764707,0.732,9.941176470588236,32.94117647058823,11.382352941176471,6.088235294117647,3.9705882352941178,11.705882352941176,17.029411764705884,40.3235294117647,53.44117647058823,0.44,16.735294117647058,0.374,16.147058823529413,0.736,8.941176470588236,31.61764705882353,12.676470588235293,5.352941176470588,3.323529411764706,12.088235294117647,18.735294117647058,63.9,104.1,0.39399999999999996,0.34299999999999997,0.534,51.0,50.2,9.5,10.8,0.49,15.7,30.5,0.289,63.9,101.4,0.302,0.313,0.534,49.0,53.9,8.3,9.6,0.499,16.5,28.0,0.222,2014,0.5882352941176471,0.5882352941176471
Houston Baptist,-17.39,-5.39,67.45161290322581,76.54838709677419,40.32258064516129,55.903225806451616,0.425,14.709677419354838,0.344,21.741935483870968,0.682,11.290322580645162,35.83870967741935,12.419354838709678,5.064516129032258,2.161290322580645,15.612903225806452,21.35483870967742,40.32258064516129,59.12903225806452,0.45,17.70967741935484,0.33,25.29032258064516,0.691,12.0,37.193548387096776,12.741935483870968,7.387096774193548,4.612903225806452,11.870967741935484,18.903225806451612,70.2,95.3,0.389,0.263,0.509,49.1,52.2,7.2,5.2,0.47100000000000003,19.1,30.9,0.265,70.2,108.2,0.428,0.3,0.5379999999999999,50.9,47.9,10.4,11.2,0.499,14.3,32.8,0.29600000000000004,2014,0.1935483870967742,0.0625
Houston,2.68,4.62,71.06060606060606,73.0,40.15151515151515,55.54545454545455,0.45399999999999996,17.515151515151516,0.36700000000000005,21.21212121212121,0.667,10.878787878787879,34.57575757575758,14.727272727272727,5.424242424242424,5.515151515151516,12.757575757575758,18.272727272727273,40.15151515151515,58.75757575757576,0.447,18.151515151515152,0.349,20.303030303030305,0.6990000000000001,12.212121212121213,35.75757575757576,13.818181818181818,6.606060606060606,3.727272727272727,11.06060606060606,18.151515151515152,67.1,105.5,0.382,0.315,0.541,49.2,58.3,8.1,13.6,0.512,16.3,31.6,0.255,67.1,108.4,0.34600000000000003,0.309,0.534,50.8,52.7,9.8,9.8,0.501,13.9,34.0,0.24100000000000002,2014,0.5151515151515151,0.25
Howard,-16.77,-5.22,61.21212121212121,71.03030303030303,40.45454545454545,51.21212121212121,0.37799999999999995,15.727272727272727,0.337,25.303030303030305,0.679,11.666666666666666,33.21212121212121,7.909090909090909,6.2727272727272725,3.9696969696969697,16.363636363636363,22.0,40.45454545454545,52.0,0.431,19.727272727272727,0.33299999999999996,28.393939393939394,0.693,12.393939393939394,36.54545454545455,13.424242424242424,6.9393939393939394,4.242424242424242,14.757575757575758,20.454545454545453,67.1,90.2,0.494,0.307,0.484,47.6,40.8,9.2,12.3,0.43,20.6,32.6,0.336,67.1,104.6,0.546,0.379,0.542,52.4,59.9,10.2,12.0,0.494,18.4,36.5,0.37799999999999995,2014,0.24242424242424243,0.10526315789473684
