school,srs,sos,tm_pts,opp_pts,mp,fga,fg_pct,tpa,tp_pct,fta,ft_pct,orb,trb,ast,stl,blk,to,pf,opp_mp,opp_fga,opp_fg_pct,opp_tpa,opp_tp_pct,opp_fta,opp_ft_pct,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_to,opp_pf,pace,ortg,ftr,tpar,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,to_pct,orb_pct,ft_fga,opp_pace,opp_ortg,opp_ftr,opp_tpar,opp_ts_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_efg_pct,opp_to_pct,opp_orb_pct,opp_ft_fga,year,rec,arec
Delaware State,-20.88,-6.85,61.875,73.0,40.3125,56.71875,0.391,21.8125,0.33,16.75,0.616,10.625,33.25,11.46875,5.40625,2.90625,13.9375,19.84375,40.3125,56.90625,0.434,24.03125,0.322,23.125,0.684,13.59375,40.96875,14.9375,5.90625,3.125,13.28125,17.78125,67.3,91.3,0.295,0.385,0.478,44.8,51.7,8.0,8.8,0.455,17.7,28.0,0.182,67.3,107.7,0.406,0.42200000000000004,0.5379999999999999,55.2,60.4,8.7,9.0,0.502,16.4,37.5,0.278,2016,0.21875,0.05555555555555555
Delaware,-8.62,0.85,66.2,75.66666666666667,40.166666666666664,55.43333333333333,0.402,17.233333333333334,0.325,23.366666666666667,0.685,11.033333333333333,37.733333333333334,10.633333333333333,3.6,2.9,12.0,17.833333333333332,40.166666666666664,60.0,0.436,28.333333333333332,0.348,19.133333333333333,0.7070000000000001,10.366666666666667,36.63333333333333,16.3,6.3,4.0,9.166666666666666,20.2,67.4,97.8,0.42200000000000004,0.311,0.498,50.7,47.7,5.3,9.2,0.45299999999999996,15.3,29.6,0.289,67.4,111.8,0.319,0.47200000000000003,0.5479999999999999,49.3,62.4,9.3,10.5,0.518,11.7,28.0,0.226,2016,0.23333333333333334,0.11764705882352941
Denver,-3.34,-3.24,65.19354838709677,65.29032258064517,40.0,46.74193548387097,0.47600000000000003,19.774193548387096,0.38299999999999995,17.096774193548388,0.77,5.419354838709677,25.193548387096776,14.290322580645162,6.387096774193548,2.2903225806451615,13.03225806451613,19.129032258064516,40.0,47.74193548387097,0.45399999999999996,16.806451612903224,0.37,20.70967741935484,0.759,8.903225806451612,30.483870967741936,11.838709677419354,5.709677419354839,2.806451612903226,14.193548387096774,17.70967741935484,62.7,104.0,0.366,0.423,0.594,45.2,64.3,10.2,7.4,0.557,19.2,20.1,0.282,62.7,104.2,0.434,0.35200000000000004,0.5670000000000001,54.8,54.6,9.1,10.4,0.519,19.8,31.0,0.32899999999999996,2016,0.5161290322580645,0.5
DePaul,0.83,8.34,67.48387096774194,75.0,40.16129032258065,54.54838709677419,0.445,15.806451612903226,0.34299999999999997,19.93548387096774,0.68,10.225806451612904,34.16129032258065,11.806451612903226,4.838709677419355,3.064516129032258,14.774193548387096,22.161290322580644,40.16129032258065,55.193548387096776,0.442,21.774193548387096,0.364,24.70967741935484,0.74,10.225806451612904,33.354838709677416,15.03225806451613,6.645161290322581,3.161290322580645,12.161290322580646,19.548387096774192,68.4,98.2,0.365,0.29,0.527,50.6,48.7,7.0,9.2,0.494,18.8,30.7,0.248,68.4,109.2,0.44799999999999995,0.395,0.56,49.4,61.6,9.7,8.2,0.514,15.4,29.9,0.331,2016,0.2903225806451613,0.23076923076923078
Detroit Mercy,-2.44,-0.82,83.70967741935483,82.80645161290323,40.16129032258065,62.225806451612904,0.466,21.0,0.375,25.64516129032258,0.698,12.03225806451613,37.70967741935484,13.193548387096774,6.870967741935484,4.290322580645161,13.612903225806452,22.774193548387096,40.16129032258065,60.29032258064516,0.461,21.967741935483872,0.35100000000000003,27.35483870967742,0.7120000000000001,10.64516129032258,35.70967741935484,14.419354838709678,6.290322580645161,4.032258064516129,13.35483870967742,22.387096774193548,75.7,110.1,0.41200000000000003,0.337,0.563,51.4,45.5,9.0,11.2,0.529,15.5,32.4,0.28800000000000003,75.7,109.0,0.45399999999999996,0.364,0.565,48.6,51.9,8.3,9.8,0.525,15.4,29.3,0.32299999999999995,2016,0.5161290322580645,0.2857142857142857
Drake,-5.15,0.92,67.51612903225806,71.93548387096774,40.483870967741936,52.87096774193548,0.449,18.032258064516128,0.385,18.129032258064516,0.722,8.161290322580646,33.645161290322584,12.193548387096774,3.7419354838709675,2.096774193548387,13.580645161290322,18.032258064516128,40.483870967741936,58.225806451612904,0.452,19.161290322580644,0.369,17.516129032258064,0.698,9.580645161290322,33.25806451612903,12.096774193548388,6.064516129032258,4.193548387096774,9.741935483870968,18.870967741935484,66.0,101.1,0.34299999999999997,0.341,0.5489999999999999,50.3,51.4,5.6,5.4,0.515,18.1,25.6,0.248,66.0,107.7,0.301,0.32899999999999996,0.54,49.7,46.0,9.1,12.0,0.513,12.8,27.3,0.21,2016,0.22580645161290322,0.0
Drexel,-5.42,1.88,63.16129032258065,70.41935483870968,40.16129032258065,55.516129032258064,0.39299999999999996,16.677419354838708,0.32899999999999996,20.451612903225808,0.685,10.451612903225806,32.96774193548387,12.387096774193548,4.548387096774194,3.4838709677419355,11.129032258064516,21.806451612903224,40.16129032258065,51.61290322580645,0.461,16.774193548387096,0.363,24.483870967741936,0.685,9.193548387096774,35.70967741935484,12.32258064516129,5.161290322580645,3.5161290322580645,11.774193548387096,19.29032258064516,65.6,95.9,0.368,0.3,0.484,48.0,56.7,6.9,10.0,0.44299999999999995,14.6,28.3,0.252,65.6,106.9,0.474,0.325,0.557,52.0,51.8,7.8,9.1,0.52,15.7,29.0,0.325,2016,0.1935483870967742,0.14285714285714285
Duke,19.23,10.59,81.11111111111111,72.47222222222223,40.27777777777778,59.333333333333336,0.46,23.63888888888889,0.385,24.055555555555557,0.723,11.833333333333334,36.0,13.277777777777779,6.277777777777778,4.277777777777778,9.833333333333334,16.75,40.27777777777778,62.333333333333336,0.445,18.47222222222222,0.34,15.777777777777779,0.6809999999999999,12.666666666666666,36.72222222222222,14.527777777777779,4.527777777777778,3.5,11.86111111111111,21.13888888888889,68.4,117.7,0.405,0.39799999999999996,0.573,49.5,48.6,9.1,9.8,0.537,12.2,33.0,0.293,68.4,105.2,0.253,0.29600000000000004,0.519,50.5,52.4,6.6,9.8,0.495,14.5,34.4,0.172,2016,0.696969696969697,0.5
Duquesne,1.41,1.35,79.52941176470588,78.73529411764706,40.294117647058826,60.470588235294116,0.462,25.970588235294116,0.365,20.529411764705884,0.691,10.205882352941176,39.1764705882353,15.617647058823529,4.676470588235294,3.764705882352941,13.911764705882353,20.264705882352942,40.294117647058826,62.970588235294116,0.41700000000000004,24.11764705882353,0.401,23.61764705882353,0.7020000000000001,11.382352941176471,37.55882352941177,17.11764705882353,6.176470588235294,2.911764705882353,11.588235294117647,18.970588235294116,73.6,107.3,0.33899999999999997,0.429,0.5660000000000001,51.1,55.9,6.3,9.7,0.54,16.5,28.1,0.23399999999999999,73.6,106.2,0.375,0.38299999999999995,0.531,48.9,65.2,8.3,8.4,0.493,13.5,28.2,0.263,2016,0.5,0.3333333333333333
East Carolina,-0.38,3.22,68.3125,71.90625,40.78125,55.9375,0.425,21.34375,0.34,19.375,0.6970000000000001,10.0,34.15625,15.1875,5.71875,2.0,13.25,16.75,40.78125,59.71875,0.447,23.5,0.331,15.96875,0.6729999999999999,11.5625,36.28125,16.875,6.375,3.625,12.5625,16.40625,67.0,100.0,0.34600000000000003,0.382,0.524,48.5,63.9,8.4,5.5,0.49,16.9,28.8,0.24100000000000002,67.0,105.2,0.267,0.39399999999999996,0.534,51.5,63.2,9.3,10.5,0.512,15.7,32.4,0.18,2016,0.375,0.23076923076923078
East Tennessee State,-1.49,-2.29,78.13888888888889,74.63888888888889,40.416666666666664,59.30555555555556,0.461,21.63888888888889,0.379,21.5,0.711,10.444444444444445,36.111111111111114,12.416666666666666,6.666666666666667,3.7777777777777777,12.833333333333334,20.11111111111111,40.416666666666664,58.52777777777778,0.434,21.833333333333332,0.33299999999999996,22.97222222222222,0.7190000000000001,10.916666666666666,36.30555555555556,11.833333333333334,6.333333333333333,3.2222222222222223,13.083333333333334,19.444444444444443,71.0,108.9,0.363,0.365,0.562,49.9,45.4,9.3,10.3,0.53,15.6,29.1,0.258,71.0,104.0,0.39299999999999996,0.373,0.537,50.1,46.6,8.8,8.6,0.496,15.9,29.8,0.282,2016,0.6666666666666666,0.5
Eastern Illinois,-8.35,-3.52,71.5,73.76666666666667,40.666666666666664,57.9,0.44,22.133333333333333,0.349,19.566666666666666,0.6559999999999999,9.966666666666667,33.4,13.9,5.9,2.2666666666666666,12.133333333333333,19.433333333333334,40.666666666666664,57.4,0.445,21.133333333333333,0.33399999999999996,22.2,0.7040000000000001,12.133333333333333,38.7,13.966666666666667,6.133333333333334,2.566666666666667,13.666666666666666,19.833333333333332,68.3,103.0,0.33799999999999997,0.382,0.532,46.3,54.6,8.5,6.3,0.507,15.3,27.3,0.222,68.3,106.2,0.387,0.368,0.5429999999999999,53.7,54.7,8.8,7.2,0.506,16.7,34.1,0.272,2016,0.43333333333333335,0.3076923076923077
Eastern Kentucky,-3.53,-3.86,80.54838709677419,79.12903225806451,40.0,56.774193548387096,0.491,21.06451612903226,0.395,22.580645161290324,0.73,8.838709677419354,32.38709677419355,15.96774193548387,7.032258064516129,3.064516129032258,14.741935483870968,21.451612903225808,40.0,58.516129032258064,0.461,21.548387096774192,0.376,24.35483870967742,0.6990000000000001,11.838709677419354,35.516129032258064,16.580645161290324,6.645161290322581,2.6451612903225805,15.064516129032258,21.483870967741936,73.4,109.8,0.39799999999999996,0.371,0.597,47.7,57.3,9.6,8.3,0.564,17.9,27.2,0.29,73.4,107.9,0.41600000000000004,0.368,0.565,52.3,61.4,9.1,7.4,0.531,17.7,33.5,0.29100000000000004,2016,0.4838709677419355,0.3333333333333333
Eastern Michigan,-0.14,1.24,77.36363636363636,74.54545454545455,40.303030303030305,59.42424242424242,0.446,18.242424242424242,0.311,25.87878787878788,0.721,11.696969696969697,36.18181818181818,11.484848484848484,9.454545454545455,3.696969696969697,12.878787878787879,20.424242424242426,40.303030303030305,59.27272727272727,0.42100000000000004,23.939393939393938,0.349,23.575757575757574,0.6920000000000001,13.363636363636363,38.24242424242424,14.606060606060606,6.03030303030303,3.272727272727273,16.03030303030303,21.96969696969697,72.5,105.9,0.435,0.307,0.539,48.6,43.3,12.9,10.5,0.494,15.2,32.0,0.314,72.5,102.1,0.39799999999999996,0.40399999999999997,0.529,51.4,58.6,8.3,7.9,0.491,18.5,35.3,0.275,2016,0.5454545454545454,0.26666666666666666
Eastern Washington,-4.47,-6.03,81.44117647058823,76.97058823529412,40.0,58.5,0.483,27.176470588235293,0.385,21.147058823529413,0.6829999999999999,9.382352941176471,33.3235294117647,13.205882352941176,5.9411764705882355,3.7941176470588234,11.205882352941176,19.352941176470587,40.0,57.8235294117647,0.485,15.764705882352942,0.368,21.852941176470587,0.6920000000000001,9.470588235294118,34.14705882352941,14.588235294117647,5.735294117647059,3.323529411764706,11.617647058823529,19.235294117647058,70.4,115.8,0.361,0.465,0.594,49.4,46.7,8.4,9.0,0.573,14.1,27.5,0.247,70.4,109.4,0.37799999999999995,0.273,0.564,50.6,52.0,8.2,10.6,0.535,14.6,28.3,0.261,2016,0.5294117647058824,0.29411764705882354
Elon,-0.67,0.66,75.90625,75.40625,40.15625,60.6875,0.445,27.65625,0.342,18.71875,0.6609999999999999,10.46875,37.03125,15.25,5.5,2.25,12.84375,18.96875,40.15625,61.875,0.446,18.9375,0.361,19.9375,0.6679999999999999,11.125,38.0625,12.375,6.375,4.0,11.78125,19.40625,71.7,105.5,0.308,0.456,0.545,49.3,56.4,7.6,5.2,0.523,15.6,28.0,0.204,71.7,104.8,0.322,0.306,0.528,50.7,44.8,8.9,12.1,0.502,14.2,29.5,0.215,2016,0.5,0.5333333333333333
Evansville,8.1,-0.39,74.29411764705883,65.32352941176471,40.294117647058826,52.794117647058826,0.49,13.176470588235293,0.353,24.794117647058822,0.7240000000000001,7.647058823529412,35.35294117647059,17.5,5.235294117647059,4.323529411764706,12.529411764705882,17.676470588235293,40.294117647058826,57.705882352941174,0.405,18.676470588235293,0.324,17.058823529411764,0.736,9.235294117647058,32.38235294117647,11.941176470588236,5.705882352941177,3.5294117647058822,12.823529411764707,21.11764705882353,68.9,107.0,0.47,0.25,0.575,52.2,67.7,7.5,11.1,0.534,16.3,24.8,0.34,68.9,94.1,0.29600000000000004,0.324,0.496,47.8,51.1,8.2,8.9,0.457,16.3,25.0,0.218,2016,0.7352941176470589,0.6666666666666666
Fairfield,-3.84,-3.14,76.42424242424242,77.12121212121212,40.75757575757576,60.333333333333336,0.439,25.060606060606062,0.354,19.696969696969695,0.737,9.030303030303031,34.72727272727273,15.242424242424242,6.454545454545454,4.090909090909091,12.93939393939394,19.181818181818183,40.75757575757576,62.78787878787879,0.435,22.666666666666668,0.337,21.393939393939394,0.693,13.272727272727273,40.666666666666664,13.757575757575758,5.848484848484849,2.6666666666666665,13.909090909090908,19.272727272727273,72.2,103.8,0.326,0.415,0.5479999999999999,46.1,57.5,8.8,10.2,0.513,15.7,24.8,0.24100000000000002,72.2,104.8,0.341,0.361,0.529,53.9,50.3,7.9,7.6,0.496,16.0,34.1,0.23600000000000002,2016,0.5757575757575758,0.5
Fairleigh Dickinson,-10.9,-8.31,77.51515151515152,78.78787878787878,40.45454545454545,61.484848484848484,0.45799999999999996,19.90909090909091,0.36200000000000004,20.09090909090909,0.6970000000000001,10.515151515151516,33.57575757575758,14.303030303030303,7.575757575757576,2.6363636363636362,12.818181818181818,21.818181818181817,40.45454545454545,57.60606060606061,0.457,21.151515151515152,0.354,26.90909090909091,0.695,12.636363636363637,38.93939393939394,14.757575757575758,6.333333333333333,3.5757575757575757,15.454545454545455,19.333333333333332,72.4,105.8,0.327,0.324,0.546,46.3,50.8,10.3,7.2,0.517,15.3,28.6,0.228,72.4,107.5,0.467,0.36700000000000005,0.56,53.7,56.1,8.6,8.6,0.522,18.0,35.4,0.325,2016,0.5454545454545454,0.5294117647058824
Florida A&M,-21.74,-10.67,64.24137931034483,73.37931034482759,41.03448275862069,55.37931034482759,0.401,19.137931034482758,0.303,23.82758620689655,0.589,10.10344827586207,34.827586206896555,11.0,6.620689655172414,2.2413793103448274,16.06896551724138,19.517241379310345,41.03448275862069,58.310344827586206,0.441,20.24137931034483,0.33,22.20689655172414,0.6859999999999999,11.172413793103448,39.41379310344828,11.689655172413794,7.620689655172414,2.896551724137931,14.96551724137931,20.586206896551722,70.8,88.4,0.43,0.34600000000000003,0.48200000000000004,46.9,49.5,9.1,5.9,0.45299999999999996,19.4,26.3,0.253,70.8,101.0,0.381,0.34700000000000003,0.5329999999999999,53.1,45.4,10.5,8.0,0.499,17.9,31.1,0.261,2016,0.27586206896551724,0.06666666666666667
Florida Atlantic,-10.3,-1.72,66.33333333333333,74.0909090909091,40.15151515151515,55.96969696969697,0.40700000000000003,20.545454545454547,0.33799999999999997,18.90909090909091,0.731,8.545454545454545,32.45454545454545,11.666666666666666,5.303030303030303,4.242424242424242,12.181818181818182,19.12121212121212,40.15151515151515,58.42424242424242,0.457,14.666666666666666,0.355,21.666666666666668,0.7090000000000001,11.303030303030303,38.78787878787879,12.666666666666666,6.0,4.303030303030303,11.454545454545455,17.09090909090909,68.5,96.5,0.33799999999999997,0.36700000000000005,0.511,45.6,51.2,7.7,9.7,0.469,15.8,23.7,0.247,68.5,107.8,0.371,0.251,0.539,54.4,47.4,8.7,12.1,0.502,14.3,32.1,0.263,2016,0.24242424242424243,0.125
Florida Gulf Coast,-0.79,-3.82,77.22857142857143,70.65714285714286,41.0,60.17142857142857,0.479,15.057142857142857,0.353,22.228571428571428,0.644,11.914285714285715,40.628571428571426,13.8,6.571428571428571,4.0285714285714285,12.514285714285714,19.257142857142856,41.0,60.8,0.41200000000000003,21.8,0.304,20.37142857142857,0.6829999999999999,11.0,35.285714285714285,11.857142857142858,6.685714285714286,3.1714285714285713,12.057142857142857,18.942857142857143,69.7,108.1,0.369,0.25,0.546,53.5,47.9,9.2,10.3,0.523,15.0,32.9,0.23800000000000002,69.7,98.9,0.335,0.359,0.501,46.5,47.3,9.4,7.0,0.467,14.6,27.7,0.22899999999999998,2016,0.6176470588235294,0.36363636363636365
Florida International,-5.25,-4.81,71.15625,70.0625,40.625,55.59375,0.469,15.59375,0.363,20.15625,0.664,10.25,37.375,12.21875,5.0625,4.625,12.9375,18.6875,40.625,59.375,0.408,22.78125,0.325,20.78125,0.684,11.4375,34.71875,12.84375,5.9375,3.21875,10.0,17.6875,66.8,104.9,0.363,0.28,0.546,51.8,46.9,7.5,12.6,0.52,16.6,30.6,0.24100000000000002,66.8,103.3,0.35,0.384,0.506,48.2,53.0,8.8,8.0,0.47,12.6,29.7,0.239,2016,0.40625,0.38461538461538464
Florida State,12.16,8.16,78.0,74.0,40.14705882352941,60.05882352941177,0.46399999999999997,18.970588235294116,0.341,22.676470588235293,0.695,11.441176470588236,36.970588235294116,13.323529411764707,7.147058823529412,4.088235294117647,12.970588235294118,19.294117647058822,40.14705882352941,58.26470588235294,0.442,21.558823529411764,0.36200000000000004,21.41176470588235,0.688,10.058823529411764,33.529411764705884,13.147058823529411,5.294117647058823,3.0294117647058822,13.470588235294118,19.647058823529413,71.8,108.2,0.37799999999999995,0.316,0.551,52.4,47.8,9.9,11.1,0.518,15.5,32.8,0.262,71.8,102.6,0.36700000000000005,0.37,0.541,47.6,51.1,7.3,7.4,0.509,16.4,28.3,0.253,2016,0.5882352941176471,0.3333333333333333
Florida,14.69,9.19,74.36111111111111,68.86111111111111,40.138888888888886,60.72222222222222,0.425,22.5,0.319,23.97222222222222,0.648,13.055555555555555,39.888888888888886,13.333333333333334,6.527777777777778,4.222222222222222,11.25,19.444444444444443,40.138888888888886,58.583333333333336,0.41200000000000003,18.86111111111111,0.34299999999999997,20.88888888888889,0.6779999999999999,11.25,37.888888888888886,11.472222222222221,5.333333333333333,3.4722222222222223,13.083333333333334,20.333333333333332,70.1,105.7,0.395,0.371,0.516,51.3,51.6,9.3,10.6,0.484,13.5,32.9,0.256,70.1,97.9,0.35700000000000004,0.322,0.503,48.7,47.6,7.6,9.1,0.467,16.0,29.5,0.242,2016,0.5833333333333334,0.4
Fordham,1.87,-0.09,71.16129032258064,68.64516129032258,40.483870967741936,56.25806451612903,0.44799999999999995,22.64516129032258,0.34600000000000003,18.903225806451612,0.6809999999999999,10.32258064516129,34.193548387096776,15.741935483870968,8.483870967741936,3.903225806451613,14.129032258064516,19.677419354838708,40.483870967741936,52.32258064516129,0.449,20.548387096774192,0.33399999999999996,21.0,0.705,8.64516129032258,32.516129032258064,14.774193548387096,6.741935483870968,2.935483870967742,15.64516129032258,18.032258064516128,68.3,102.9,0.336,0.40299999999999997,0.545,51.3,62.4,12.3,12.3,0.518,17.8,30.2,0.22899999999999998,68.3,99.3,0.401,0.39299999999999996,0.551,48.7,62.9,9.7,8.7,0.514,20.1,26.6,0.28300000000000003,2016,0.5483870967741935,0.3
Fresno State,5.27,2.24,75.14285714285714,70.71428571428571,40.57142857142857,60.74285714285714,0.436,18.228571428571428,0.34299999999999997,23.0,0.6940000000000001,11.685714285714285,36.94285714285714,13.314285714285715,8.428571428571429,3.942857142857143,10.8,21.82857142857143,40.57142857142857,55.114285714285714,0.42100000000000004,21.742857142857144,0.331,24.542857142857144,0.6970000000000001,10.514285714285714,36.42857142857143,12.285714285714286,4.6,3.085714285714286,15.114285714285714,20.0,70.1,105.7,0.379,0.3,0.524,50.4,50.3,11.9,11.8,0.48700000000000004,13.1,31.1,0.263,70.1,99.5,0.445,0.395,0.53,49.6,53.0,6.5,7.3,0.486,18.5,29.4,0.311,2016,0.7352941176470589,0.5
Furman,-2.83,-4.2,71.05714285714286,66.65714285714286,40.0,53.285714285714285,0.45399999999999996,22.428571428571427,0.322,22.2,0.695,11.057142857142857,35.714285714285715,12.114285714285714,6.2,3.2857142857142856,13.457142857142857,17.771428571428572,40.0,53.542857142857144,0.435,19.514285714285716,0.34600000000000003,19.65714285714286,0.679,9.314285714285715,31.4,11.485714285714286,6.571428571428571,2.7714285714285714,12.82857142857143,19.228571428571428,66.3,107.2,0.41700000000000004,0.42100000000000004,0.557,53.2,50.1,9.3,9.7,0.522,17.4,33.4,0.29,66.3,100.5,0.36700000000000005,0.364,0.53,46.8,49.3,9.9,9.0,0.498,16.9,27.4,0.249,2016,0.5428571428571428,0.2
Gardner-Webb,-6.92,-3.96,75.03030303030303,74.27272727272727,40.45454545454545,61.78787878787879,0.42700000000000005,24.454545454545453,0.342,21.242424242424242,0.653,13.181818181818182,38.09090909090909,13.393939393939394,8.030303030303031,3.4242424242424243,13.303030303030303,20.181818181818183,40.45454545454545,57.18181818181818,0.445,20.96969696969697,0.34700000000000003,22.454545454545453,0.7170000000000001,10.333333333333334,36.84848484848485,13.06060606060606,6.454545454545454,3.121212121212121,14.0,18.454545454545453,71.0,104.6,0.344,0.396,0.522,50.8,50.7,11.2,9.5,0.495,15.6,33.2,0.225,71.0,103.5,0.39299999999999996,0.36700000000000005,0.547,49.2,51.3,9.0,8.4,0.509,17.1,29.3,0.281,2016,0.5151515151515151,0.3125
George Mason,-1.79,3.62,66.875,72.28125,40.3125,59.0,0.406,18.40625,0.292,20.3125,0.6709999999999999,13.09375,42.46875,10.25,2.875,3.71875,12.71875,17.8125,40.3125,61.15625,0.423,21.3125,0.353,18.34375,0.7120000000000001,8.65625,34.59375,12.6875,5.46875,3.875,6.90625,18.40625,67.7,98.1,0.344,0.312,0.48700000000000004,55.1,42.8,4.2,9.3,0.451,15.6,33.5,0.231,67.7,106.0,0.3,0.348,0.517,44.9,49.1,8.0,9.5,0.484,9.0,22.8,0.214,2016,0.34375,0.15384615384615385
George Washington,11.43,4.24,75.65789473684211,68.47368421052632,40.26315789473684,57.73684210526316,0.447,19.105263157894736,0.371,22.57894736842105,0.753,11.921052631578947,37.94736842105263,14.078947368421053,6.052631578947368,3.289473684210526,11.210526315789474,16.342105263157894,40.26315789473684,58.63157894736842,0.428,20.92105263157895,0.33,15.81578947368421,0.722,9.947368421052632,32.76315789473684,11.657894736842104,5.815789473684211,3.5526315789473686,11.868421052631579,20.263157894736842,67.5,111.4,0.391,0.331,0.5529999999999999,53.7,54.6,8.9,8.7,0.508,14.1,34.3,0.294,67.5,100.8,0.27,0.35700000000000004,0.518,46.3,46.5,8.6,9.2,0.48700000000000004,15.2,27.7,0.195,2016,0.7368421052631579,0.6153846153846154
Georgetown,10.31,8.49,73.63636363636364,71.81818181818181,40.45454545454545,56.303030303030305,0.441,23.333333333333332,0.33899999999999997,21.333333333333332,0.7509999999999999,9.575757575757576,35.78787878787879,14.909090909090908,5.454545454545454,4.424242424242424,13.393939393939394,22.87878787878788,40.45454545454545,55.72727272727273,0.41200000000000003,17.303030303030305,0.349,27.484848484848484,0.722,10.393939393939394,34.60606060606061,12.363636363636363,6.212121212121212,2.727272727272727,11.242424242424242,19.272727272727273,69.2,105.3,0.379,0.414,0.5539999999999999,50.8,60.0,7.8,11.5,0.512,16.8,28.3,0.285,69.2,102.7,0.493,0.31,0.522,49.2,53.8,8.9,8.3,0.466,14.0,28.4,0.35600000000000004,2016,0.45454545454545453,0.3333333333333333
Georgia Southern,-5.65,-3.14,75.90322580645162,74.41935483870968,40.32258064516129,61.38709677419355,0.41,26.903225806451612,0.33799999999999997,23.483870967741936,0.6990000000000001,12.064516129032258,36.483870967741936,11.096774193548388,7.483870967741935,2.3548387096774195,11.580645161290322,22.29032258064516,40.32258064516129,56.87096774193548,0.43700000000000006,23.0,0.33,24.806451612903224,0.6920000000000001,12.064516129032258,39.74193548387097,12.225806451612904,4.774193548387097,4.096774193548387,14.935483870967742,19.29032258064516,71.2,105.7,0.38299999999999995,0.43799999999999994,0.523,47.9,44.0,10.4,7.0,0.484,13.8,30.4,0.267,71.2,103.6,0.436,0.40399999999999997,0.542,52.1,49.2,6.6,11.9,0.503,17.9,33.1,0.302,2016,0.45161290322580644,0.25
Georgia State,-2.8,-2.19,65.7,65.0,40.666666666666664,53.233333333333334,0.441,14.533333333333333,0.342,19.933333333333334,0.6890000000000001,8.1,30.833333333333332,11.733333333333333,6.666666666666667,3.033333333333333,11.666666666666666,19.266666666666666,40.666666666666664,51.96666666666667,0.409,21.3,0.321,21.533333333333335,0.726,10.233333333333333,34.9,12.433333333333334,5.266666666666667,3.066666666666667,14.166666666666666,18.166666666666668,65.1,99.2,0.374,0.273,0.524,46.9,49.9,10.1,9.9,0.488,15.7,24.7,0.258,65.1,98.2,0.414,0.41,0.523,53.1,58.5,8.0,7.9,0.475,18.6,31.0,0.301,2016,0.5333333333333333,0.2857142857142857
Georgia Tech,12.51,9.95,73.25,70.69444444444444,40.138888888888886,59.72222222222222,0.449,16.583333333333332,0.35700000000000004,18.916666666666668,0.722,13.027777777777779,38.833333333333336,13.527777777777779,4.388888888888889,4.194444444444445,11.194444444444445,17.86111111111111,40.138888888888886,58.52777777777778,0.442,17.86111111111111,0.32,18.52777777777778,0.715,9.61111111111111,31.416666666666668,12.11111111111111,4.694444444444445,2.7222222222222223,9.777777777777779,17.694444444444443,67.0,109.0,0.317,0.278,0.5329999999999999,55.3,50.5,6.5,10.3,0.498,14.0,37.4,0.22899999999999998,67.0,105.2,0.317,0.305,0.525,44.7,46.8,7.0,6.3,0.491,12.7,27.1,0.226,2016,0.5833333333333334,0.38461538461538464
Georgia,9.41,8.47,70.61764705882354,69.67647058823529,40.294117647058826,55.64705882352941,0.42200000000000004,17.58823529411765,0.368,24.205882352941178,0.708,11.588235294117647,38.794117647058826,12.470588235294118,4.823529411764706,5.117647058823529,13.176470588235293,20.676470588235293,40.294117647058826,58.11764705882353,0.39,23.0,0.331,23.88235294117647,0.7020000000000001,11.529411764705882,35.794117647058826,11.323529411764707,6.264705882352941,3.8823529411764706,10.735294117647058,20.970588235294116,68.2,102.8,0.435,0.316,0.526,52.0,53.1,7.0,14.6,0.48,16.4,32.3,0.308,68.2,101.4,0.41100000000000003,0.396,0.502,48.0,50.0,9.1,10.2,0.455,13.4,29.8,0.28800000000000003,2016,0.5882352941176471,0.25
Gonzaga,16.92,4.23,78.88888888888889,65.55555555555556,40.138888888888886,57.80555555555556,0.486,20.5,0.381,19.666666666666668,0.758,10.61111111111111,39.611111111111114,13.916666666666666,5.111111111111111,3.0833333333333335,11.61111111111111,17.305555555555557,40.138888888888886,60.19444444444444,0.396,19.916666666666668,0.298,16.944444444444443,0.7020000000000001,9.972222222222221,32.19444444444444,10.277777777777779,5.833333333333333,2.9722222222222223,10.277777777777779,19.47222222222222,68.1,115.4,0.34,0.355,0.5870000000000001,55.2,49.6,7.5,7.7,0.5529999999999999,14.7,32.3,0.258,68.1,95.9,0.281,0.331,0.48,44.8,43.1,8.5,8.0,0.446,13.1,25.6,0.198,2016,0.7878787878787878,0.875
Grambling,-19.62,-8.48,62.064516129032256,68.06451612903226,40.32258064516129,51.806451612903224,0.41,17.93548387096774,0.273,22.774193548387096,0.6459999999999999,9.096774193548388,32.67741935483871,9.612903225806452,6.774193548387097,1.6774193548387097,14.258064516129032,19.838709677419356,40.32258064516129,54.225806451612904,0.43200000000000005,20.096774193548388,0.32899999999999996,21.838709677419356,0.6659999999999999,10.548387096774194,36.0,12.903225806451612,6.580645161290323,3.5806451612903225,13.709677419354838,18.451612903225808,67.2,91.6,0.44,0.34600000000000003,0.496,47.6,45.3,10.0,4.9,0.457,18.5,26.3,0.284,67.2,100.4,0.40299999999999997,0.371,0.527,52.4,55.0,9.7,10.6,0.493,17.5,30.9,0.268,2016,0.22580645161290322,0.11764705882352941
